Claim_Number,Policy_Number,Customer_ID,Vehicle_Age,IDV,Claim_Amount,Loss_Date,Intimation_Date,Claim_Cause,Garage_ID,Location
CLM0928,POL292,CUST077,7,510235.04999999993,452599.8406855633,2023-05-08 14:58:56,2023-05-14 14:58:56,Minor Accident,GAR008,Bangalore
CLM0929,POL395,CUST024,12,278377.19999999995,197020.94621408722,2023-02-26 21:52:27,2023-02-26 21:52:27,Minor Accident,GAR011,Bangalore
CLM0930,POL396,CUST452,2,310574.7,215907.09480644684,2023-12-12 19:13:32,2023-12-18 19:13:32,Flood Damage,GAR044,Chennai
CLM0931,POL364,CUST679,5,377235.75,217494.64212120653,2024-07-20 05:30:16,2024-07-23 05:30:16,Major Accident,GAR018,Chennai
CLM0932,POL058,CUST027,12,343021.99999999994,304028.58226714755,2023-10-27 16:22:17,2023-10-29 16:22:17,Major Accident,GAR029,Madurai
CLM0933,POL055,CUST483,7,232797.49999999997,159380.26405681515,2024-08-08 07:18:54,2024-08-16 07:18:54,Fire,GAR045,Madurai
CLM0934,POL154,CUST159,13,167245.05,151404.21060594494,2024-07-26 10:44:38,2024-07-27 10:44:38,Minor Accident,GAR025,Bangalore
CLM0935,POL084,CUST218,5,389845.5,328996.7079709579,2023-11-18 02:59:03,2023-11-25 02:59:03,Minor Accident,GAR035,Coimbatore
CLM0936,POL101,CUST283,9,405319.2,183966.70730450467,2024-03-14 14:13:58,2024-03-14 14:13:58,Minor Accident,GAR015,Chennai
CLM0937,POL284,CUST321,7,306224.74999999994,281502.1462768778,2024-09-24 19:34:36,2024-09-27 19:34:36,Major Accident,GAR030,Madurai
CLM0938,POL223,CUST091,10,435412.0,148707.4867384871,2023-11-18 23:03:45,2023-11-22 23:03:45,Flood Damage,GAR021,Chennai
CLM0939,POL361,CUST283,4,245261.6,229799.90580144743,2023-12-16 12:53:33,2023-12-23 12:53:33,Minor Accident,GAR009,Chennai
CLM0940,POL276,CUST544,9,535139.55,430416.2247626625,2024-11-23 11:45:24,2024-11-30 11:45:24,Major Accident,GAR021,Chennai
CLM0941,POL109,CUST724,4,767514.4,390523.42010247626,2023-11-19 16:15:20,2023-11-24 16:15:20,Theft,GAR009,Chennai
CLM0942,POL047,CUST491,13,227117.44999999998,135039.1048262793,2023-09-26 09:52:08,2023-09-30 09:52:08,Theft,GAR016,Bangalore
CLM0943,POL152,CUST400,7,202745.39999999997,194132.11205725055,2024-04-22 08:13:18,2024-04-29 08:13:18,Flood Damage,GAR047,Madurai
CLM0944,POL395,CUST122,12,206190.39999999997,105752.62767376025,2023-11-05 09:10:49,2023-11-10 09:10:49,Major Accident,GAR037,Bangalore
CLM0945,POL222,CUST308,2,441661.5,425294.2377881902,2023-04-05 15:30:25,2023-04-12 15:30:25,Minor Accident,GAR017,Coimbatore
CLM0946,POL279,CUST642,7,237692.64999999997,74730.57251691108,2024-02-11 00:57:24,2024-02-15 00:57:24,Major Accident,GAR018,Chennai
CLM0947,POL370,CUST288,2,687990.6,348075.92780501896,2024-04-27 01:34:47,2024-04-29 01:34:47,Major Accident,GAR041,Madurai
CLM0948,POL294,CUST237,8,291724.2,131225.37726964007,2024-05-08 02:58:59,2024-05-11 02:58:59,Minor Accident,GAR025,Bangalore
CLM0949,POL131,CUST269,10,371673.0,343904.690340144,2023-10-15 14:46:52,2023-10-18 14:46:52,Minor Accident,GAR048,Coimbatore
CLM0950,POL029,CUST036,1,365442.2,312721.4238666306,2024-02-15 03:32:14,2024-02-22 03:32:14,Fire,GAR019,Madurai
CLM0951,POL201,CUST411,10,216687.5,80666.13020708541,2024-06-26 07:32:00,2024-06-30 07:32:00,Minor Accident,GAR006,Bangalore
CLM0952,POL260,CUST667,13,247769.9,97590.74619956982,2023-06-27 07:27:49,2023-06-30 07:27:49,Fire,GAR023,Bangalore
CLM0953,POL029,CUST713,4,607664.8,362964.0296769262,2023-09-27 00:43:34,2023-10-03 00:43:34,Theft,GAR044,Chennai
CLM0954,POL007,CUST539,6,451183.6,265325.9845250037,2023-12-28 19:34:46,2023-12-31 19:34:46,Theft,GAR014,Bangalore
CLM0955,POL033,CUST472,5,647443.5,623597.3611695212,2024-04-16 07:36:26,2024-04-20 07:36:26,Fire,GAR012,Madurai
CLM0956,POL226,CUST108,10,450460.0,407445.61177411093,2023-02-11 20:50:53,2023-02-20 20:50:53,Fire,GAR022,Chennai
CLM0957,POL326,CUST472,2,600285.6,305145.5670429915,2024-12-21 08:20:05,2024-12-23 08:20:05,Theft,GAR002,Madurai
CLM0958,POL040,CUST534,5,716003.25,447926.60417521436,2024-03-27 19:57:36,2024-03-30 19:57:36,Minor Accident,GAR040,Coimbatore
CLM0959,POL159,CUST092,5,444675.0,355248.0431018923,2023-10-07 09:13:12,2023-10-10 09:13:12,Minor Accident,GAR013,Chennai
CLM0960,POL134,CUST668,11,359273.24999999994,341293.45180376846,2023-12-02 04:42:22,2023-12-09 04:42:22,Major Accident,GAR005,Coimbatore
CLM0961,POL368,CUST486,11,268140.14999999997,234918.38008240517,2023-03-04 11:04:59,2023-03-10 11:04:59,Minor Accident,GAR027,Coimbatore
CLM0962,POL020,CUST412,12,335110.3999999999,321028.80739297403,2023-03-10 19:15:08,2023-03-14 19:15:08,Theft,GAR020,Chennai
CLM0963,POL012,CUST582,14,132480.89999999997,86460.21188722597,2023-06-05 07:43:50,2023-06-08 07:43:50,Self Accident,GAR039,Coimbatore
CLM0964,POL283,CUST396,3,335814.6,304187.5746356582,2024-02-10 17:31:09,2024-02-14 17:31:09,Minor Accident,GAR045,Madurai
CLM0965,POL174,CUST137,3,644906.9,266587.71530897304,2023-09-02 04:45:15,2023-09-03 04:45:15,Flood Damage,GAR025,Bangalore
CLM0966,POL169,CUST665,4,575407.2000000001,347927.66862607177,2023-09-28 23:17:01,2023-09-29 23:17:01,Theft,GAR025,Bangalore
CLM0967,POL168,CUST647,4,248940.80000000002,123211.60809760088,2023-01-27 15:11:20,2023-01-31 15:11:20,Minor Accident,GAR014,Bangalore
CLM0968,POL072,CUST084,13,290495.44999999995,144978.67545104647,2023-01-20 14:18:41,2023-01-24 14:18:41,Minor Accident,GAR029,Madurai
CLM0969,POL070,CUST707,13,334127.5,153235.160153616,2023-03-14 23:57:11,2023-03-19 23:57:11,Major Accident,GAR046,Madurai
CLM0970,POL031,CUST262,13,149596.3,58500.6019884351,2024-04-26 09:44:07,2024-05-03 09:44:07,Minor Accident,GAR006,Bangalore
CLM0971,POL246,CUST018,0,305609.0,144961.0439660811,2023-02-19 15:27:39,2023-02-19 15:27:39,Fire,GAR004,Madurai
CLM0972,POL190,CUST516,10,240000.0,182246.35908810736,2023-03-26 02:39:55,2023-03-31 02:39:55,Minor Accident,GAR038,Madurai
CLM0973,POL142,CUST349,12,163002.79999999996,104228.81015995255,2024-05-22 17:25:48,2024-05-28 17:25:48,Major Accident,GAR003,Chennai
CLM0974,POL297,CUST015,3,346822.1,168854.86365410744,2024-09-11 14:30:01,2024-09-20 14:30:01,Theft,GAR033,Bangalore
CLM0975,POL123,CUST425,1,855112.1,374784.4106808608,2024-08-01 13:37:49,2024-08-07 13:37:49,Flood Damage,GAR026,Bangalore
CLM0976,POL129,CUST354,0,986757.0,535296.1203188121,2023-08-03 00:07:26,2023-08-10 00:07:26,Major Accident,GAR018,Chennai
CLM0977,POL049,CUST631,14,297115.49999999994,206023.25211779424,2023-07-02 09:37:55,2023-07-08 09:37:55,Theft,GAR025,Bangalore
CLM0978,POL163,CUST627,3,691802.25,632560.2326022486,2024-11-15 02:09:19,2024-11-23 02:09:19,Major Accident,GAR021,Chennai
CLM0979,POL315,CUST455,9,430967.35000000003,425566.5985460754,2023-07-20 10:19:08,2023-07-27 10:19:08,Minor Accident,GAR002,Madurai
CLM0980,POL240,CUST018,7,320922.54999999993,101246.27946933573,2023-03-10 20:25:03,2023-03-19 20:25:03,Minor Accident,GAR039,Coimbatore
CLM0981,POL197,CUST048,3,832015.7,678360.1547496043,2023-05-16 08:29:11,2023-05-23 08:29:11,Major Accident,GAR031,Coimbatore
CLM0982,POL285,CUST693,4,619869.6,425222.0135617061,2024-12-09 02:02:43,2024-12-17 02:02:43,Theft,GAR012,Madurai
CLM0983,POL019,CUST706,14,103018.49999999997,53686.07219681952,2023-10-27 03:10:30,2023-11-03 03:10:30,Major Accident,GAR003,Chennai
CLM0984,POL339,CUST049,12,216129.99999999994,93042.54517806004,2023-08-10 07:57:44,2023-08-13 07:57:44,Major Accident,GAR025,Bangalore
CLM0985,POL367,CUST280,10,448329.0,206632.4683313816,2023-05-17 18:44:51,2023-05-17 18:44:51,Self Accident,GAR048,Coimbatore
CLM0986,POL162,CUST516,14,144519.59999999998,129851.86078383338,2023-09-28 22:49:13,2023-10-01 22:49:13,Major Accident,GAR040,Coimbatore
CLM0987,POL181,CUST261,10,308018.5,255028.5027580269,2023-12-17 08:36:32,2023-12-19 08:36:32,Flood Damage,GAR033,Bangalore
CLM0988,POL300,CUST107,11,209245.94999999998,193362.20476498734,2023-05-09 14:29:51,2023-05-09 14:29:51,Major Accident,GAR030,Madurai
CLM0989,POL148,CUST281,1,926881.75,809961.9080949527,2023-04-11 19:40:30,2023-04-11 19:40:30,Minor Accident,GAR025,Bangalore
CLM0990,POL125,CUST218,11,338874.3,132876.7902912534,2023-09-06 01:35:00,2023-09-07 01:35:00,Theft,GAR047,Madurai
CLM0991,POL169,CUST369,14,147426.29999999996,113420.27079858557,2023-07-11 07:47:20,2023-07-14 07:47:20,Major Accident,GAR029,Madurai
CLM0992,POL082,CUST147,9,380091.80000000005,365905.90308388084,2023-07-25 07:24:26,2023-08-01 07:24:26,Minor Accident,GAR008,Bangalore
CLM0993,POL277,CUST408,5,744762.75,445218.07200429856,2023-06-24 19:36:06,2023-07-02 19:36:06,Minor Accident,GAR036,Bangalore
CLM0994,POL257,CUST070,5,605014.5,529364.0818322256,2023-11-09 15:14:13,2023-11-16 15:14:13,Theft,GAR013,Chennai
CLM0995,POL394,CUST353,4,476968.80000000005,222852.25749199002,2023-08-15 12:51:07,2023-08-20 12:51:07,Theft,GAR007,Chennai
CLM0996,POL029,CUST172,4,644017.6000000001,433738.3167045671,2024-04-22 23:38:43,2024-04-30 23:38:43,Minor Accident,GAR005,Coimbatore
CLM0997,POL280,CUST476,2,637884.0,515802.50275820127,2024-04-23 02:12:20,2024-04-26 02:12:20,Theft,GAR028,Chennai
CLM0998,POL020,CUST595,8,285476.39999999997,240569.61661480597,2023-08-12 18:02:32,2023-08-15 18:02:32,Minor Accident,GAR035,Coimbatore
CLM0999,POL335,CUST262,0,506817.0,310563.4625158672,2023-07-10 02:47:56,2023-07-16 02:47:56,Flood Damage,GAR029,Madurai
CLM1000,POL170,CUST111,2,323829.9,180420.38719350405,2024-03-13 00:39:08,2024-03-19 00:39:08,Minor Accident,GAR020,Chennai
CLM1001,POL196,CUST125,1,482791.89999999997,185938.97411982028,2024-10-02 10:06:49,2024-10-09 10:06:49,Fire,GAR010,Coimbatore
CLM1002,POL263,CUST764,14,231925.49999999994,210384.76754775076,2024-08-31 04:32:55,2024-09-05 04:32:55,Flood Damage,GAR022,Chennai
CLM1003,POL271,CUST763,8,201330.0,95758.43842700451,2023-06-26 16:25:05,2023-07-02 16:25:05,Theft,GAR005,Coimbatore
CLM1004,POL041,CUST181,7,623551.4999999999,553603.7056843662,2023-10-29 06:44:59,2023-11-06 06:44:59,Major Accident,GAR006,Bangalore
CLM1005,POL017,CUST066,7,239508.09999999998,163314.25947950932,2023-07-10 20:26:19,2023-07-10 20:26:19,Flood Damage,GAR034,Chennai
CLM1006,POL078,CUST752,1,378629.14999999997,160905.1726883194,2023-07-03 19:31:51,2023-07-04 19:31:51,Minor Accident,GAR019,Madurai
CLM1007,POL155,CUST313,5,507494.25,319820.83296190656,2023-07-20 06:01:13,2023-07-27 06:01:13,Theft,GAR013,Chennai
CLM1008,POL123,CUST518,9,367102.45,363922.8819222491,2024-09-06 15:31:50,2024-09-14 15:31:50,Flood Damage,GAR016,Bangalore
CLM1009,POL129,CUST123,8,533057.4,515394.3526833906,2023-03-26 12:12:52,2023-03-29 12:12:52,Theft,GAR042,Bangalore
CLM1010,POL250,CUST105,13,176200.15,115379.18426904517,2023-08-11 05:10:18,2023-08-16 05:10:18,Major Accident,GAR022,Chennai
CLM1011,POL250,CUST125,5,398828.25,163900.7589746685,2023-02-19 17:41:49,2023-02-19 17:41:49,Flood Damage,GAR015,Chennai
CLM1012,POL002,CUST104,14,245600.99999999994,136418.53467556275,2023-10-06 17:03:18,2023-10-13 17:03:18,Fire,GAR021,Chennai
CLM1013,POL036,CUST666,7,517204.99999999994,272826.64991070435,2023-08-08 14:39:38,2023-08-09 14:39:38,Fire,GAR007,Chennai
CLM1014,POL347,CUST057,8,183822.0,138598.35777364654,2023-10-26 00:00:10,2023-10-27 00:00:10,Major Accident,GAR040,Coimbatore
CLM1015,POL349,CUST378,11,380987.1,130901.21463260638,2023-12-08 10:47:58,2023-12-15 10:47:58,Major Accident,GAR021,Chennai
CLM1016,POL310,CUST257,5,554602.5,192947.9021574356,2024-01-05 20:59:51,2024-01-12 20:59:51,Flood Damage,GAR009,Chennai
CLM1017,POL224,CUST697,9,195586.6,156865.97437644607,2024-09-04 08:00:26,2024-09-07 08:00:26,Theft,GAR049,Chennai
CLM1018,POL022,CUST176,5,518391.0,235788.3638987803,2024-11-27 07:50:48,2024-12-01 07:50:48,Flood Damage,GAR013,Chennai
CLM1019,POL129,CUST056,13,246436.74999999997,86598.16386327431,2023-10-30 13:51:20,2023-10-30 13:51:20,Minor Accident,GAR015,Chennai
CLM1020,POL300,CUST683,6,402542.69999999995,251864.1522645036,2024-10-06 13:44:59,2024-10-14 13:44:59,Flood Damage,GAR027,Coimbatore
CLM1021,POL274,CUST118,13,286142.85,239246.11292990582,2023-03-25 17:18:50,2023-03-31 17:18:50,Minor Accident,GAR046,Madurai
CLM1022,POL131,CUST510,8,433810.2,391935.850443679,2024-08-10 05:09:16,2024-08-16 05:09:16,Theft,GAR020,Chennai
CLM1023,POL393,CUST355,11,181552.49999999997,148521.17274157793,2024-02-22 13:24:11,2024-02-24 13:24:11,Fire,GAR004,Madurai
CLM1024,POL257,CUST466,1,780797.3999999999,660927.2321426574,2024-12-26 07:28:25,2025-01-03 07:28:25,Theft,GAR032,Bangalore
CLM1025,POL339,CUST475,8,299586.6,103587.9016312122,2024-09-04 09:49:47,2024-09-11 09:49:47,Theft,GAR017,Coimbatore
CLM1026,POL352,CUST110,13,344527.39999999997,211511.11931625695,2023-12-10 13:20:12,2023-12-15 13:20:12,Minor Accident,GAR030,Madurai
CLM1027,POL177,CUST160,5,642837.75,470667.082735678,2024-02-17 06:01:48,2024-02-17 06:01:48,Minor Accident,GAR040,Coimbatore
CLM1028,POL252,CUST670,6,225119.3,148032.9994133851,2023-11-04 21:20:11,2023-11-09 21:20:11,Major Accident,GAR049,Chennai
CLM1029,POL176,CUST051,5,517386.75,420703.7013770311,2024-06-26 05:05:10,2024-06-28 05:05:10,Major Accident,GAR012,Madurai
CLM1030,POL307,CUST624,10,411031.0,327131.8861741689,2023-04-02 10:35:58,2023-04-07 10:35:58,Flood Damage,GAR031,Coimbatore
CLM1031,POL146,CUST573,6,376141.5,196388.6690916288,2023-05-22 02:39:07,2023-05-28 02:39:07,Minor Accident,GAR021,Chennai
CLM1032,POL015,CUST656,4,394826.4,174715.23361513353,2024-07-17 13:41:24,2024-07-22 13:41:24,Fire,GAR043,Bangalore
CLM1033,POL371,CUST264,14,165676.19999999995,163303.65450342358,2024-02-22 05:38:27,2024-02-25 05:38:27,Fire,GAR047,Madurai
CLM1034,POL351,CUST429,11,169039.8,60987.49593301507,2024-11-12 02:02:04,2024-11-14 02:02:04,Major Accident,GAR050,Madurai
CLM1035,POL001,CUST286,5,524567.25,196276.6173363282,2023-01-10 20:25:33,2023-01-11 20:25:33,Minor Accident,GAR017,Coimbatore
CLM1036,POL180,CUST405,12,120685.19999999997,97561.94660634606,2023-01-21 15:52:53,2023-01-29 15:52:53,Minor Accident,GAR016,Bangalore
CLM1037,POL188,CUST022,13,110665.09999999999,62123.37047833389,2024-03-14 08:49:36,2024-03-19 08:49:36,Major Accident,GAR033,Bangalore
CLM1038,POL310,CUST022,5,372627.0,148410.7750258599,2024-06-25 17:40:00,2024-06-29 17:40:00,Theft,GAR017,Coimbatore
CLM1039,POL037,CUST581,3,308345.14999999997,191595.42351316367,2023-05-01 11:08:34,2023-05-01 11:08:34,Flood Damage,GAR039,Coimbatore
CLM1040,POL170,CUST499,1,692379.0,626696.7043221458,2024-10-13 11:08:57,2024-10-17 11:08:57,Flood Damage,GAR005,Coimbatore
CLM1041,POL333,CUST322,1,699726.2999999999,675462.0897792025,2024-03-26 04:18:52,2024-03-30 04:18:52,Minor Accident,GAR043,Bangalore
CLM1042,POL365,CUST599,11,187716.15,118922.81010631587,2024-04-21 01:22:38,2024-04-25 01:22:38,Theft,GAR003,Chennai
CLM1043,POL195,CUST663,8,216570.6,84277.60198507842,2024-12-30 21:56:09,2025-01-01 21:56:09,Self Accident,GAR036,Bangalore
CLM1044,POL108,CUST073,6,311404.1,148957.26389562493,2024-07-22 16:40:33,2024-07-28 16:40:33,Minor Accident,GAR002,Madurai
CLM1045,POL114,CUST237,14,147952.49999999997,48748.626874149566,2023-01-05 03:30:28,2023-01-05 03:30:28,Theft,GAR006,Bangalore
CLM1046,POL330,CUST669,7,237446.29999999996,217066.9595790528,2024-08-27 02:04:07,2024-08-31 02:04:07,Major Accident,GAR029,Madurai
CLM1047,POL332,CUST493,5,268929.0,151356.58592193224,2023-05-01 16:04:19,2023-05-09 16:04:19,Minor Accident,GAR038,Madurai
CLM1048,POL286,CUST786,8,300126.6,136635.52613955652,2024-05-21 08:41:36,2024-05-23 08:41:36,Theft,GAR024,Bangalore
CLM1049,POL101,CUST102,8,322984.2,113515.08427970472,2024-07-01 16:46:12,2024-07-06 16:46:12,Minor Accident,GAR025,Bangalore
CLM1050,POL157,CUST610,3,475720.35,164514.65388835155,2024-06-24 05:38:12,2024-06-27 05:38:12,Theft,GAR027,Coimbatore
CLM1051,POL107,CUST487,6,233358.99999999997,126488.74966129618,2023-02-11 13:20:00,2023-02-19 13:20:00,Theft,GAR035,Coimbatore
CLM1052,POL043,CUST007,9,374514.25000000006,283151.8591712083,2024-08-26 07:13:37,2024-08-26 07:13:37,Theft,GAR015,Chennai
CLM1053,POL357,CUST796,6,227680.59999999998,106277.01285857314,2024-11-14 21:52:05,2024-11-22 21:52:05,Major Accident,GAR022,Chennai
CLM1054,POL207,CUST416,7,588218.1499999999,302073.00160150987,2024-05-08 04:20:05,2024-05-10 04:20:05,Minor Accident,GAR048,Coimbatore
CLM1055,POL397,CUST587,14,120251.39999999998,117771.58147077612,2023-09-21 20:53:57,2023-09-25 20:53:57,Major Accident,GAR024,Bangalore
CLM1056,POL024,CUST476,6,662018.7,254410.07167956937,2023-10-23 03:01:53,2023-10-30 03:01:53,Minor Accident,GAR009,Chennai
CLM1057,POL338,CUST010,14,261307.79999999993,181084.34447046302,2024-05-29 15:56:13,2024-05-29 15:56:13,Minor Accident,GAR038,Madurai
CLM1058,POL084,CUST025,7,403757.89999999997,249224.33443868803,2023-11-22 08:20:37,2023-12-01 08:20:37,Theft,GAR018,Chennai
CLM1059,POL046,CUST505,12,180090.39999999997,107031.30544801915,2024-08-28 14:56:06,2024-08-30 14:56:06,Minor Accident,GAR032,Bangalore
CLM1060,POL035,CUST586,6,256895.8,160528.7319582907,2023-11-01 20:36:11,2023-11-04 20:36:11,Flood Damage,GAR041,Madurai
CLM1061,POL052,CUST235,1,807100.0499999999,296542.8551292832,2023-07-08 18:01:43,2023-07-11 18:01:43,Theft,GAR032,Bangalore
CLM1062,POL127,CUST408,9,346004.45,135911.70341927942,2024-12-01 03:32:22,2024-12-01 03:32:22,Theft,GAR032,Bangalore
CLM1063,POL365,CUST346,5,564089.25,216912.9490333712,2024-08-14 18:31:04,2024-08-23 18:31:04,Fire,GAR049,Chennai
CLM1064,POL057,CUST673,1,678380.75,646360.3196286149,2024-06-12 09:17:31,2024-06-15 09:17:31,Major Accident,GAR026,Bangalore
CLM1065,POL265,CUST404,8,427099.2,208518.6540414723,2023-12-25 19:16:49,2023-12-29 19:16:49,Major Accident,GAR029,Madurai
CLM1066,POL219,CUST111,11,407682.44999999995,316660.6215089863,2023-09-16 10:25:03,2023-09-16 10:25:03,Flood Damage,GAR014,Bangalore
CLM1067,POL360,CUST692,0,745193.0,323009.59561349504,2023-01-26 23:38:12,2023-01-26 23:38:12,Self Accident,GAR028,Chennai
CLM1068,POL091,CUST513,5,384114.75,238061.30692922533,2024-11-02 03:14:01,2024-11-06 03:14:01,Theft,GAR004,Madurai
CLM1069,POL243,CUST202,13,209011.25,70422.95862650049,2023-03-06 05:57:02,2023-03-08 05:57:02,Minor Accident,GAR047,Madurai
CLM1070,POL280,CUST010,7,522302.94999999995,167355.93685916037,2024-02-11 22:50:23,2024-02-17 22:50:23,Theft,GAR040,Coimbatore
CLM1071,POL019,CUST165,4,751912.0,440472.0033227283,2024-04-06 00:36:42,2024-04-06 00:36:42,Minor Accident,GAR049,Chennai
CLM1072,POL161,CUST664,0,312321.0,104731.04069231024,2023-07-23 03:31:51,2023-07-24 03:31:51,Major Accident,GAR012,Madurai
CLM1073,POL200,CUST595,2,500459.4,365513.32510923577,2023-10-12 00:03:05,2023-10-17 00:03:05,Minor Accident,GAR034,Chennai
CLM1074,POL287,CUST637,5,285687.75,119342.17901163608,2023-11-18 18:27:31,2023-11-24 18:27:31,Major Accident,GAR016,Bangalore
CLM1075,POL308,CUST150,1,689002.7,255635.40216095792,2023-02-09 08:09:20,2023-02-11 08:09:20,Flood Damage,GAR030,Madurai
CLM1076,POL130,CUST634,3,526582.65,474851.6299849718,2024-07-04 23:50:55,2024-07-10 23:50:55,Self Accident,GAR015,Chennai
CLM1077,POL368,CUST576,10,337680.5,303103.1554479652,2023-04-24 04:16:28,2023-04-25 04:16:28,Minor Accident,GAR001,Coimbatore
CLM1078,POL187,CUST578,2,492551.10000000003,435932.1559195404,2024-12-07 20:34:22,2024-12-14 20:34:22,Minor Accident,GAR019,Madurai
CLM1079,POL375,CUST504,3,726367.5,446409.3183009816,2024-02-22 10:55:25,2024-02-26 10:55:25,Self Accident,GAR030,Madurai
CLM1080,POL054,CUST184,7,537643.6,223069.0294197455,2023-04-07 19:38:10,2023-04-09 19:38:10,Minor Accident,GAR023,Bangalore
CLM1081,POL264,CUST357,0,772238.0,571971.903810593,2024-12-16 02:38:06,2024-12-25 02:38:06,Major Accident,GAR024,Bangalore
CLM1082,POL106,CUST143,8,425580.0,181014.33812947772,2023-07-25 18:58:39,2023-07-30 18:58:39,Major Accident,GAR039,Coimbatore
CLM1083,POL224,CUST791,7,569679.4999999999,318656.54771624604,2024-03-15 18:03:20,2024-03-16 18:03:20,Theft,GAR002,Madurai
CLM1084,POL317,CUST081,11,414144.89999999997,150304.66246355695,2023-01-01 23:55:46,2023-01-10 23:55:46,Self Accident,GAR043,Bangalore
CLM1085,POL033,CUST616,12,150446.39999999997,93051.49334201455,2023-12-04 06:24:19,2023-12-12 06:24:19,Minor Accident,GAR017,Coimbatore
CLM1086,POL386,CUST725,6,460945.1,207871.96679868508,2023-04-27 21:29:33,2023-05-05 21:29:33,Theft,GAR048,Coimbatore
CLM1087,POL316,CUST156,11,232788.14999999997,220467.926405246,2024-10-21 12:35:28,2024-10-27 12:35:28,Minor Accident,GAR005,Coimbatore
CLM1088,POL391,CUST197,9,492517.85000000003,178923.40194044937,2024-04-12 06:22:08,2024-04-13 06:22:08,Major Accident,GAR024,Bangalore
CLM1089,POL304,CUST744,7,533967.85,403499.6400358722,2024-01-21 00:23:31,2024-01-29 00:23:31,Minor Accident,GAR045,Madurai
CLM1090,POL369,CUST691,14,223408.79999999996,67120.74024241623,2023-10-14 12:28:53,2023-10-19 12:28:53,Minor Accident,GAR036,Bangalore
CLM1091,POL325,CUST236,7,609672.0499999999,586533.2183925321,2023-12-18 13:12:12,2023-12-23 13:12:12,Minor Accident,GAR029,Madurai
CLM1092,POL254,CUST181,8,359119.2,331902.5510835218,2023-04-16 08:39:22,2023-04-17 08:39:22,Major Accident,GAR026,Bangalore
CLM1093,POL227,CUST303,2,360630.0,228817.89697240747,2023-09-13 12:28:00,2023-09-14 12:28:00,Minor Accident,GAR048,Coimbatore
CLM1094,POL338,CUST370,0,949142.0,446170.67351266753,2023-09-03 21:47:20,2023-09-11 21:47:20,Minor Accident,GAR049,Chennai
CLM1095,POL158,CUST791,13,262581.55,166195.24622081837,2024-03-26 17:31:08,2024-04-03 17:31:08,Flood Damage,GAR031,Coimbatore
